"id";"coder";"entry_date";"file_name";"emp_state";"emp_state_other";"emp_city";"emp_institution";"emp_department";"job_title";"prof_denomination";"job_published";"job_deadline";"job_start";"job_asap";"job_position";"job_position_other";"job_has_tenure";"job_qualification_option";"job_has_scholarship";"job_phd_program";"job_has_limit";"job_limit_year";"job_limit_month";"job_extension";"job_extension_conc";"job_pay";"job_pay_other";"job_percentage";"job_third_party_fund";"job_teaching";"job_teaching_other";"job_require_exam";"job_subject_exam";"job_topic_require";"job_topic_task";"job_topic_conc";"job_method_require";"job_method_task";"job_method_conc";"job_software_require";"job_software_task";"job_software_conc";"job_research_require";"job_research_task";"job_research_conc";"job_funding_require";"job_funding_task";"job_funding_conc";"job_coordinate_require";"job_coordinate_task";"job_coordinate_conc";"job_teaching_require";"job_teaching_task";"job_teaching_conc";"job_admin_require";"job_admin_task";"job_admin_conc";"job_nonacademic_require";"job_non_academic_conc";"job_quali_require";"job_quali_task";"job_other_require";"job_other_require_conc";"job_other_task";"job_other_task_conc";"job_benefits";"appl_chances";"appl_disability";"appl_gender";"appl_diversity";"appl_family";"appl_dualcareer";"appl_parttime_option";"appl_cost"
"125";"GK";"";"2020-12-06_wimi_uni_koblenz-landau.pdf";"1";"";"Landau";"Universität Koblenz-Landau";"Fachbereich 6: Kultur- und SOzialwissenschaften am Campus Landau, Institut für Sozialwissenschaften, Abteilung Politikwissenschaft";"wissenschaftliche Mitarbeiterin/ wissenschaftlicher Mitarbeiter (m/w/d -0,75 EGr. 13 TV-L)";"";"";"2020-12-06";"2021-02-01";"0";"11";"";"0";"0";"0";"0";"1";"3";"0";"0";"0";"13";"";"0,75";"1";"NA";"";"1";"";"0";"1";"nagative campaigning in deutschen Wahlkämpfen";"1";"1";"sehr gute Kenntnisse quantitativer sozialwissenschaftlicher Methoden, insbesondere in der Konzeption und Durchführung von befragungen sowie im Management und der Auswertung komplexer Daten";"0";"0";"";"1";"1";"Konzeption, Organisation, Durchführung, Aufbereitung und Auswertung von Kandidatenbefragungen; Erhebung von KOntextdaten, Mitarbeit in der Erhebung und Analyse von Wahlkampfkommunikation; Präsentation und Publikation der Forschungsergebissen";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"";"1";"1";"1";"motivert, ziestrebig und forschungsorientiert; Expertise im Bereich der politischen Kommunikationsforschung, strategischen Kommunikation, politische Einstellungsforschung oder politische Eliteforschung; Interesse an politischer Online-Kommunikation; sehr gute Deutsch- und Englischkenntnisse";"0";"";"0";"1";"1";"1";"0";"0";"0";"0";"0"
"126";"GK";"";"2020-12-06_wimi_uni_lugano.pdf";"3";"";"Lugano";"Universitá della Svizzera Italiana";"Institute of Media and Journalism";"PhD student position";"";"";"2020-12-06";"2021-02-01";"0";"11";"";"0";"0";"0";"1";"1";"4";"0";"0";"0";"0";"";"0";"0";"NA";"";"1";"";"0";"1";"digital journalism";"1";"1";"experience in qualitative and/or quantitaive methods and data analysis; interest in ethnografic and computational research methods";"0";"0";"";"1";"1";"research agenda, variety of tasks relatedd to the research stream";"0";"0";"";"0";"0";"";"1";"1";"work as teaching assistant in bachelor and master level; helping in the perparation of teaching meterials and tutoring studens";"0";"0";"";"0";"";"1";"1";"1";"high interest in journalsim innovation, datafication, news automation and artificial intelligence; interest in journalism ethics, accountability and transparency is an advantage; enthusiasm for working in an interdisciplinary and international setting; excellent skills in oral and written English; good oral and writing skills in one (or more) national Swiss languages (German, French Italian, Romansh), preferably Italian; good organisation skills; ability to work independently and to plan and direct own work; ability to work in a team and with collegues and other members of the Institute; engage in scientific dialogue; interest in teaching and tutoring students";"1";"complete a dissertation; take part in the doctoral educational program; present papers at acientific conferences; produce publications of high ranking scientific journals";"work with dynamic team and in a multidisciolinary and international scientific environment";"1";"0";"1";"0";"1";"1";"0";"0"
"127";"GK";"";"2020-12-13_praedoc_uni_wien.pdf";"2";"";"Wien";"Universität Wien";"Institut für Publizistik- und Kommunikationswissenschaft";"Universitätsassistent*in (""prea doc"")";"";"";"2020-12-13";"2021-01-01";"0";"11";"";"0";"0";"0";"1";"1";"3";"6";"0";"0";"30";"B1";"0,75";"1";"NA";"";"1";"";"0";"1";"Publikationen und Lehre Computational im Bereich Communication Sciences in der digitalen und sozialen Transformation";"1";"0";"computergestützte Text- und Inhaltsanalyse; Interesse am Erlernen von fortgeschrittenen Methoden der computergestützten Textanalyse";"1";"1";"Programmiererfahrung in R und/oder Python";"1";"1";"Mitarbeit in Forschung; Mitwirkung im Forschungsprojekt 'digitize!'";"0";"0";"";"0";"0";"";"1";"1";"Mitarbeit in Lehre; Mitwirkung an und selbstständige Abhaltung von Lehrveranstaltungen im Ausmaß der kollektivvertraglichen Bestimmungen";"1";"1";"Mitwirkung in der Instituts-, Lehr- und Forschungsadministration";"0";"";"1";"1";"1";"inhaltliches Interesse an Fragestellungen der politischen Kommunikation, ausgezeichnete oder sehr gute Kenntnisse in Englisch; Teamfähigkeit, Organisationstalent, Zuverlässigkeit und hohe Arbeitsmotivation";"1";"Mitwirkung bei Publikationen/ wissenschaftlichen Artiekln/ Vortragstätigkeit; Abschluss einer Dissertationsvereinbarung; Teilnahme an der Vienna Doctoral School of Social Sciences; Studienbetreuung; Mitwirkung bei der Organisation von tagungen, Konferenzen, Symposien";"0";"1";"0";"1";"1";"0";"0";"0";"0"
"128";"GK";"";"2020-12-13_wimi_ist_hochschule.pdf";"1";"";"Düsseldorf";"IST-Hochschule für Management";"";"wissenschaftlicher Mitarbeiter (m/w/d) im Fachebreich KOmmunikation & Wirtschaft";"";"";"2020-12-13";"2021-02-01";"0";"11";"";"0";"0";"0";"0";"1";"2";"0";"0";"0";"12";"";"0,5";"1";"NA";"";"1";"";"1";"1";"Kommunikations- und Medienmanagement";"0";"0";"";"1";"1";"sicherer Umgang mit MS-Produkten, CRM-Systemen und Statistiksoftware";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"1";"erste Berufserfahrung, bevorzugt im öffentlichen Sektor (Public Marketing, Wissenschaftskommunikation, o.ä.) und Interesse an Themen des wissenschaftlichen Publizierens in Open Access";"1";"1";"1";"vertriebliches Gespär, analytische Denkweise und selbstständige, strukturierte, zielgerichtete und zuverlässige Arbeitsweise auch unter Termindruck; Sicherheit im sprachlichen Ausdruck und in der Präsentation von Arbeitsergebnissen auf wissenschaftlichen Veranstaltungen; engagiert, innovationsfreudig mit einem hohen Maß an Sozialkompetenz, Selbstverantwortung, Teamfähigkeit, Kommunikationskompetenz und organisatorischem Geschick";"1";"Erarbeitung und Konzeption eines strategischen Kommunikationskonzepts inkl. Situationsanalyse, Festlegung von Zieldimensionen, Zielgruppenplanung, ggf. Marktforschung, Festlegung von Marketing- und Kommunikationsstrategien; Durchführung von Monitoring, Controlling und Evaluation der Distributions- und Kommunikationsmaßnahmen; Präsentataion bzw. Veröffentlichung von Ergebnissen; Initiierung, Koordinierung und Durchführung eines Workshops im Rahmen des Projektes in Zusammenarbeit mit Experten aus Verlag, Bibliothek und Wissenschaft";"motiviertes Team, kurze Entscheidungswege, hoher Freiheitsgrad, sehr gute Arbeitsbedingungen, modernes Arbeitsumfeld, gutes Gesundheitsangebot";"1";"0";"0";"0";"0";"0";"0";"0"
"129";"GK";"";"2020-12-13_wimi_uni_tuebingen.pdf";"1";"";"Tübingen";"Universität Tübingen";"Philosophische Fakultät, Institut für Medienwissenschaft";"Wissenschaftliche/r Mitarbeiterin/ Mitarbeiter (m/w/d; 65%, E 13 TV-L)";"";"";"2020-12-13";"2021-03-01";"0";"11";"";"0";"1";"0";"0";"1";"3";"0";"0";"0";"13";"";"0,65";"1";"NA";"";"1";"";"0";"1";"Medienverzicht als Taktik der Selbstbehauptung im digitalen Zeitalter";"1";"0";"sehr gute Kenntnisse qualitativer Forschungsmethoden";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"";"0";"0";"0";"";"0";"";"0";"1";"1";"1";"0";"0";"0";"0";"0"
"130";"GK";"";"2020-12-23_postdoc_gesis.pdf";"1";"";"Köln";"GESIS";"Leibniz-Institut für Sozialwissenschaft";"Wissenschaftliche*n Mitarbeiter*in (PostDOc)";"";"";"2020-12-23";"asap";"1";"12";"";"0";"0";"0";"0";"1";"3";"0";"0";"0";"13";"";"1";"1";"NA";"";"1";"";"0";"1";"Negative Campaigning in deutschen Wahlkämpfen";"1";"1";"quantitative Datenanalyse in R; automatisierte Taxtanalyse";"1";"1";"excellente Kenntnisse der quantitativen Datenanalyse in R";"1";"1";"inhaltliche Forschung zum Einsatz von Negative Campaigning; Erhebung und Aufbereitung von Social Media-Daten";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"";"1";"1";"1";"Expertise in Verfahren der automatisierten Textanalyse, international sichtbare Publikationen, Kenntnisse in mind. einem der Forschungsgebiete: politische KOmmunikation, digitale Medien, politische Soziologie, Parteienforschung, exzellente Englsichekenntnisse und sehr gute Deutschkenntnisse (in Wort und Schrift)";"1";"Auswertung mehrerer Datentypen, Publikationen mit den Projektverantwortlichen";"spannendews Arbeitsumfeld, enge Kooperationen mit namenhaften internationalen Forschungsinstituten, Unterstützung zur Weiterqualifikation, breites Spektrum an Karrieremöglichkeiten, ansprechende Arbeitsatmosphäre, hohe Eigenverantwortung und Gestaltungsspielraum, flexible Arbeitsumgebung";"1";"1";"0";"0";"1";"0";"1";"0"
"131";"GK";"";"2020-12-31_postdoc_uni_tuebingen.pdf";"1";"";"Tübingen";"Universität Tübingen";"Institut für Medienwissenschaft, Lehrstuhl Digitalisierung und gesellschaftliche Verantwortung";"akademischen Ratin/akademischen Rats a.Z. (m/w/d; Bes. Gr. A 13)";"";"";"2020-12-31";"2021-02-01";"0";"12";"";"0";"2";"0";"0";"1";"3";"0";"1";"3";"13";"";"1";"0";"4";"";"1";"";"1";"1";"Verhältnis von Medien, Öffentlichkeiten und Demokratie
";"1";"0";"Erfahrung in der Anwendung sozialwissenschaftlicher Methoden";"0";"0";"";"0";"0";"";"1";"1";"Beantragung und Durchführung von Drittmittelprojekten";"0";"0";"";"1";"1";"eigenständige Lehre";"1";"1";"Konferenzvorbereitung und -organisation";"0";"";"1";"1";"1";"sehr gute Deutsch- und Englischkenntnisse in Wort und Schrift; hohes Engagement, Teamfähigkeit, sorgfältige und verlässliche Arbeitsweise";"1";"Mitwirkung bei Publikationen, Betreuung von Bachelor- und Masterarbeiten, Unterstützung bei den Dachaufgaben des Lehrstuhls";"0";"1";"1";"1";"0";"0";"0";"0";"0"
"132";"GK";"";"2020-12-31_postdoc_uni_zuerich.pdf";"3";"";"Zürich";"Universität Zürich";"Institut für Kommunikationswissenschaft und Medienforschung";"Post-Doktorand*in im Bereich Gesundheitskommunikation (80%)";"";"2020-12-01";"2020-12-10";"2021-01-01";"0";"12";"";"0";"0";"0";"0";"1";"1";"6";"1";"4,5";"0";"";"0,8";"1";"NA";"";"1";"";"1";"1";"soziale Normen und Mediennutzung der Bevölkerung";"1";"0";"sehr gute Kenntnisse quantitativer Forschungsmethoden";"0";"0";"";"1";"1";"Analyse der erhobeneen Daten; Mitarbeit bei Arbeiten innerhalb der Abteilung der Forschung";"0";"0";"";"1";"1";"interne Koordinationsaufgaben zur Abstimmung der Teilprojekte";"1";"1";"Mitarbeit innerhalb der Abteilung in der Lehre";"1";"1";"Mitarbeit innerhalb der ABteilung in der Administration";"0";"";"1";"1";"1";"Vorkenntnisse bzw. hohes Interesse an Mediennutzungs- und Medienwirkungsforschung; sehr gute Kenntnisse kommunikationswissenschaftlicher Theorien; sehr gute Deutsch- und Englischkenntnisse (weitere Landessprachen der Schweiz von Vorteil); ausgeprägte Organosations- und Kommunikationsfähigkeit, Engagement und Teamfähigkeit";"1";"Entwicklung von Erhebungsinstrumenten, Kommunikations mit dem Budesamt für Gesundheit und weitere Kooperationspartnern; Konferenzteilnahmen und Publikationen";"eines der größten kommunikationsiwissenschaftliche Institute in Europa, hervorragende Infrastruktur für Forschung und Lehre, inspirierendes akademisches Umfeld, ausgezeichnete Anstellungsbedingungen, zahlreiche Möglichkeiten zur Weiterbildung, vielfältige interdisziplinäre Kooperationsmöglichkeiten";"1";"0";"0";"0";"0";"0";"0";"0"
"133";"GK";"";"2020-12-31_praedoc_uni_tuebingen.pdf";"1";"";"Tübingen";"Universität Tübingen";"Institut für Medienwissenschaft, Lehrstuhl Digitalisierung und gesellschaftliche Verantwortung";"akademischen Mitarbeiterin/Mitarbeiters (m/w/d; E 13 TV-L; 65%)";"";"";"2020-12-31";"2021-02-01";"0";"11";"";"0";"1";"0";"0";"1";"4";"0";"0";"0";"13";"";"0,65";"0";"2";"";"1";"";"0";"1";"Lehre in den Bereichen: Verhältnis von Medien, Öffentlichkeiten und Demokratie; Medien und Diksriminierung";"0";"1";"Interesse an Theorien, Erfahrung in der Anwendung sozialwissenschaftlicher Methoden";"0";"0";"";"0";"0";"";"1";"1";"Durchführung von Drittmittelprojekten des Lehrstuhls";"0";"0";"";"1";"1";"eigenständige Lehre im Fach Medienwissenschaft";"0";"0";"";"0";"";"1";"1";"1";"Sehr gute Deutsch- und Englischkenntnisse in Wort und Schrift; hohes Engagement, Teamfähigkeit, sorgfältige und verlässliche Arbeitsweise";"1";"Mitwirkung bei Publikationen, Konferenzvorbereitung und -organisation, Unterstützung bei den Dachaufgaben des Lehrstuhls";"0";"1";"1";"1";"0";"0";"0";"0";"0"
"134";"GK";"";"2020-12-31_stipendium_uni_leipzig.pdf";"1";"";"Leipzig";"Universität Leipzig";"Institut für Kommunikations- und Medienwissenschaft";"Promotionsstipendium im Bereich Communication Management";"";"";"2020-12-31";"asap";"1";"30";"Stipendium";"0";"1";"1";"0";"1";"3";"0";"0";"0";"0";"";"";"";"NA";"";"1";"";"1";"1";"Finanzkommunikation und Ivestor Relations";"0";"0";"";"0";"0";"";"1";"1";"Forschungsaktivitäten im Rahmen der Kooperation mit dem Stipendiengeber mitzugestalten";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"0";"";"0";"0";"0";"";"1";"Mitglied des Lehrstuhlteams und geinnt so Erfahrungen in Forschung, Lehre und Projektmanagement; der Stipendiat erhält die Möglichkeit, persönliche Kontakte in Wissenschaft und Praxis auf Leistungsebene zu knüpfen; Mitwirkung an Journal-Publikationen";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"135";"GK";"";"2020-12-31_wimi_uni_greifswald.pdf";"1";"";"Greifswald";"Universität Greifswald";"Institut für Politik- und Kommunikationswissenschaft der Philosophischen Fakultät";"wissenschaftliche*r Mitarbeiter*in";"";"";"2020-12-31";"2021-04-01";"0";"10";"";"0";"0";"0";"0";"1";"0";"4";"4";"0";"13";"";"0,5";"0";"4";"";"1";"";"0";"1";"Erbringung von Lehrveranstlatungen im Bereich Medienkommunikation";"1";"0";"Kenntnisse und Erfahrungen mit Methoden der qualitativen und quantitativen Kommunikationsforschung";"0";"0";"";"0";"0";"";"0";"0";"";"0";"0";"";"1";"1";"universitäre Lehr- und Prüferfahrung in kommunikationswissenschaftlichen B.A.-Studiengängen, Erbringung von Lehraufgaben (Seminare), insb. im Modul ""Medienkommunikation"" des Studiengangs B.A. Kommunikationsiwssenschaft und im Modul ""Forschungsfelder"", Organisation von Lehre";"1";"1";"Mitwirkung an der Organisation von Studium";"0";"";"0";"0";"0";"";"1";"Betreuung von Examenskandidat*innen des Studiengangs B.A. Kommunikationswissenschaft in der Abschlussphase einsclhießlich Gutachtenerstellung; Mitwirkung in den Aufgaben des Lehrstuhls";"0";"1";"1";"1";"1";"1";"0";"0";"2"
"136";"GK";"";"2020-12-31_wimi_uni_leipzig.pdf";"1";"";"Leipzig";"Universität Leipzig";"Fakultät für Sozialwissenschaften und Philosophie, Institut für KOmmunikations- und Medienwissenschaft";"Wissenschaftlicher Mitarbeiter (m/w/d)";"";"";"2020-12-31";"2021-04-01";"0";"11";"";"0";"1";"0";"0";"1";"3";"0";"0";"0";"13";"";"0,65";"1";"NA";"";"1";"";"1";"1";"Framing Big Data";"1";"0";"sehr gute Kenntnisse im Bereich der qualitativen und quantitativen Sozialforschung";"1";"1";"sehr gute Kenntnisse im Umfang der Statistiksoftware (R,SPSS)";"1";"1";"wissenschaftliche Mitarbeit im Projekt, Erhebung und Analyse von Medienframes in deutsch- und englischsprachigen Presseartikeln und Inline-Kommunikation; Untersuchung der Diskurszusammenhänge im Zeitlauf, Mitwirkung an weiteren projektrelevanten Tätigkeiten";"0";"0";"";"1";"1";"Mitwirkung an Drittmittelanträgen";"0";"0";"";"0";"0";"";"0";"";"1";"1";"1";"Erfahrung im Themengebiet des Projekts (insb. Mediendiskurse, Plattform-Kommunikation und Big Data), Erfahrung in der eigenständigkeiten Analyse empirischer Daten, Team- und Kommunikationsfähigkeit, sehr gute schriftliche Ausdrucksfähigkeit in Deutsch und Englisch, zuverlässige und eigenständige Arbeitsweise, sehr gute Präsentationsfähigkeiten";"1";"Mitwirkung an Präsentationen, Vorträgen und Veröffentlichungen";"0";"1";"1";"0";"0";"0";"0";"0";"0"
"137";"GK";"";"2021-02-22_prof_uni_leuven.pdf";"4";"Belgien";"Leuven";"KU Leuven";"Department of Communication Sciences, Faculty of Social Sciences";"Professor (open rank) in Media and Health Communication";"Media and Health Communication";"";"2021-02-22";"2021-09-01";"0";"20";"";"0";"0";"0";"0";"1";"5";"0";"1";"0";"0";"";"1";"0";"NA";"";"1";"";"1";"1";"Communication Sciences, Health Com";"1";"0";"strong background in predominantly quantitative research methods";"0";"0";"";"1";"1";"research program, support promote national and international collabrations in the broad field of health communication and Mass Communication Research; strong experience in research in communication and the advancement of health and wellbeing in society; focus on the (strategic) unses or effects of different types of media including but not limited to social media, entertainment media, television, news media, apps, video games, blogs, websites, serious games, vr, etc.";"0";"0";"";"0";"0";"";"1";"1";"teaching in Bachelor and Master of Communication Science, English Master in Digital Media and Society, Master's program of Business Communication and JOurnalism; theoretical and methodological courses on communication science in general and health communication; experience in lecturing large groups; commitment to quality of education";"0";"0";"";"0";"";"1";"1";"1";"speaking Dutch or provide language training, knowledge of English";"1";"provide scientific, social and internal service";"work in a historic and lively city, near Brussels";"0";"0";"0";"1";"1";"1";"0";"0"
